table,domain,index,columns,kind,size_bytes,scans,flags
bill_amendments,Billing,(MISSING),changed_by,RECOMMENDED,,,FK bill_amendments_changed_by_fkey -> users has no supporting index
bill_discount_approvals,Billing,(MISSING),approved_by,RECOMMENDED,,,FK bill_discount_approvals_approved_by_fkey -> users has no supporting index
bill_discount_approvals,Billing,(MISSING),requested_by,RECOMMENDED,,,FK bill_discount_approvals_requested_by_fkey -> users has no supporting index
bill_line_items,Billing,(MISSING),ordered_by,RECOMMENDED,,,FK bill_line_items_ordered_by_fkey -> users has no supporting index
bill_line_items,Billing,(MISSING),payment_collected_by,RECOMMENDED,,,FK bill_line_items_payment_collected_by_fkey -> users has no supporting index
bill_line_items,Billing,(MISSING),service_id,RECOMMENDED,,,FK bill_line_items_service_id_fkey -> service_master has no supporting index
bill_payments,Billing,(MISSING),received_by,RECOMMENDED,,,FK bill_payments_received_by_fkey -> users has no supporting index
bills,Billing,(MISSING),admission_id,RECOMMENDED,,,FK bills_admission_id_fkey -> admissions has no supporting index
bills,Billing,(MISSING),created_by,RECOMMENDED,,,FK bills_created_by_fkey -> users has no supporting index
bills,Billing,(MISSING),discount_approved_by,RECOMMENDED,,,FK bills_discount_approved_by_fkey -> users has no supporting index
bills,Billing,(MISSING),encounter_id,RECOMMENDED,,,FK bills_encounter_id_fkey -> opd_encounters has no supporting index
blood_antibody_screening,Blood Bank,(MISSING),hospital_id,RECOMMENDED,,,FK blood_antibody_screening_hospital_id_fkey -> hospitals has no supporting index
blood_antibody_screening,Blood Bank,(MISSING),patient_id,RECOMMENDED,,,FK blood_antibody_screening_patient_id_fkey -> patients has no supporting index
blood_antibody_screening,Blood Bank,(MISSING),tested_by,RECOMMENDED,,,FK blood_antibody_screening_tested_by_fkey -> users has no supporting index
blood_antibody_screening,Blood Bank,(MISSING),unit_id,RECOMMENDED,,,FK blood_antibody_screening_unit_id_fkey -> blood_units has no supporting index
blood_issues,Blood Bank,(MISSING),admission_id,RECOMMENDED,,,FK blood_issues_admission_id_fkey -> admissions has no supporting index
blood_issues,Blood Bank,(MISSING),bill_id,RECOMMENDED,,,FK blood_issues_bill_id_fkey -> bills has no supporting index
blood_issues,Blood Bank,(MISSING),cross_match_id,RECOMMENDED,,,FK blood_issues_cross_match_id_fkey -> cross_match_records has no supporting index
blood_issues,Blood Bank,(MISSING),hospital_id,RECOMMENDED,,,FK blood_issues_hospital_id_fkey -> hospitals has no supporting index
blood_issues,Blood Bank,(MISSING),issued_by,RECOMMENDED,,,FK blood_issues_issued_by_fkey -> users has no supporting index
blood_issues,Blood Bank,(MISSING),patient_id,RECOMMENDED,,,FK blood_issues_patient_id_fkey -> patients has no supporting index
blood_issues,Blood Bank,(MISSING),unit_id,RECOMMENDED,,,FK blood_issues_unit_id_fkey -> blood_units has no supporting index
blood_requests,Blood Bank,(MISSING),admission_id,RECOMMENDED,,,FK blood_requests_admission_id_fkey -> admissions has no supporting index
blood_requests,Blood Bank,(MISSING),hospital_id,RECOMMENDED,,,FK blood_requests_hospital_id_fkey -> hospitals has no supporting index
blood_requests,Blood Bank,(MISSING),patient_id,RECOMMENDED,,,FK blood_requests_patient_id_fkey -> patients has no supporting index
blood_requests,Blood Bank,(MISSING),requested_by,RECOMMENDED,,,FK blood_requests_requested_by_fkey -> users has no supporting index
blood_unit_tti_tests,Blood Bank,(MISSING),released_by,RECOMMENDED,,,FK blood_unit_tti_tests_released_by_fkey -> users has no supporting index
blood_unit_tti_tests,Blood Bank,(MISSING),tested_by,RECOMMENDED,,,FK blood_unit_tti_tests_tested_by_fkey -> users has no supporting index
blood_units,Blood Bank,(MISSING),donor_id,RECOMMENDED,,,FK blood_units_donor_id_fkey -> donors has no supporting index
blood_units,Blood Bank,(MISSING),issued_to,RECOMMENDED,,,FK blood_units_issued_to_fkey -> patients has no supporting index
blood_units,Blood Bank,(MISSING),reserved_for,RECOMMENDED,,,FK blood_units_reserved_for_fkey -> patients has no supporting index
bmw_records,Biomedical Waste,(MISSING),collected_by,RECOMMENDED,,,FK bmw_records_collected_by_fkey -> users has no supporting index
bmw_records,Biomedical Waste,(MISSING),verified_by,RECOMMENDED,,,FK bmw_records_verified_by_fkey -> users has no supporting index
bmw_records,Biomedical Waste,(MISSING),ward_id,RECOMMENDED,,,FK bmw_records_ward_id_fkey -> wards has no supporting index
body_releases,Other,(MISSING),mortuary_id,RECOMMENDED,,,FK body_releases_mortuary_id_fkey -> mortuary_admissions has no supporting index
body_releases,Other,(MISSING),released_by,RECOMMENDED,,,FK body_releases_released_by_fkey -> users has no supporting index
bpmh_records,Other,(MISSING),admission_id,RECOMMENDED,,,FK bpmh_records_admission_id_fkey -> admissions has no supporting index
bpmh_records,Other,(MISSING),patient_id,RECOMMENDED,,,FK bpmh_records_patient_id_fkey -> patients has no supporting index
bpmh_records,Other,(MISSING),recorded_by,RECOMMENDED,,,FK bpmh_records_recorded_by_fkey -> users has no supporting index
braden_scale_assessments,Other,(MISSING),admission_id,RECOMMENDED,,,FK braden_scale_assessments_admission_id_fkey -> admissions has no supporting index
braden_scale_assessments,Other,(MISSING),assessed_by,RECOMMENDED,,,FK braden_scale_assessments_assessed_by_fkey -> users has no supporting index
branches,Tenant,(MISSING),hospital_id,RECOMMENDED,,,FK branches_hospital_id_fkey -> hospitals has no supporting index
breakdown_logs,Other,(MISSING),reported_by,RECOMMENDED,,,FK breakdown_logs_reported_by_fkey -> users has no supporting index
budget_lines,Other,(MISSING),approved_by,RECOMMENDED,,,FK budget_lines_approved_by_fkey -> users has no supporting index
budget_lines,Other,(MISSING),created_by,RECOMMENDED,,,FK budget_lines_created_by_fkey -> users has no supporting index
budget_lines,Other,(MISSING),department_id,RECOMMENDED,,,FK budget_lines_department_id_fkey -> departments has no supporting index
calibration_records,Other,(MISSING),equipment_id,RECOMMENDED,,,FK calibration_records_equipment_id_fkey -> equipment_master has no supporting index
capa_records,Other,(MISSING),responsible_person,RECOMMENDED,,,FK capa_records_responsible_person_fkey -> users has no supporting index
capa_records,Other,(MISSING),verification_by,RECOMMENDED,,,FK capa_records_verification_by_fkey -> users has no supporting index
care_bundle_checks,Other,(MISSING),admission_id,RECOMMENDED,,,FK care_bundle_checks_admission_id_fkey -> admissions has no supporting index
care_bundle_checks,Other,(MISSING),recorded_by,RECOMMENDED,,,FK care_bundle_checks_recorded_by_fkey -> users has no supporting index
care_plan_tasks,Nursing,(MISSING),care_plan_id,RECOMMENDED,,,FK care_plan_tasks_care_plan_id_fkey -> care_plans has no supporting index
case_sheet_templates,Other,(MISSING),created_by,RECOMMENDED,,,FK case_sheet_templates_created_by_fkey -> users has no supporting index
chart_of_accounts,Other,(MISSING),parent_id,RECOMMENDED,,,FK chart_of_accounts_parent_id_fkey -> chart_of_accounts has no supporting index
chemo_order_drugs,IPD,(MISSING),administered_by,RECOMMENDED,,,FK chemo_order_drugs_administered_by_fkey -> users has no supporting index
chemo_order_drugs,IPD,(MISSING),hospital_id,RECOMMENDED,,,FK chemo_order_drugs_hospital_id_fkey -> hospitals has no supporting index
chemo_order_drugs,IPD,(MISSING),order_id,RECOMMENDED,,,FK chemo_order_drugs_order_id_fkey -> chemo_orders has no supporting index
chemo_orders,IPD,(MISSING),bill_id,RECOMMENDED,,,FK chemo_orders_bill_id_fkey -> bills has no supporting index
chemo_orders,IPD,(MISSING),hospital_id,RECOMMENDED,,,FK chemo_orders_hospital_id_fkey -> hospitals has no supporting index
chemo_orders,IPD,(MISSING),oncology_patient_id,RECOMMENDED,,,FK chemo_orders_oncology_patient_id_fkey -> oncology_patients has no supporting index
chemo_orders,IPD,(MISSING),ordered_by,RECOMMENDED,,,FK chemo_orders_ordered_by_fkey -> users has no supporting index
chemo_orders,IPD,(MISSING),patient_id,RECOMMENDED,,,FK chemo_orders_patient_id_fkey -> patients has no supporting index
chemo_orders,IPD,(MISSING),protocol_id,RECOMMENDED,,,FK chemo_orders_protocol_id_fkey -> chemo_protocols has no supporting index
chemo_orders,IPD,(MISSING),v1_by,RECOMMENDED,,,FK chemo_orders_v1_by_fkey -> users has no supporting index
chemo_orders,IPD,(MISSING),v2_by,RECOMMENDED,,,FK chemo_orders_v2_by_fkey -> users has no supporting index
chemo_orders,IPD,(MISSING),v3_by,RECOMMENDED,,,FK chemo_orders_v3_by_fkey -> users has no supporting index
chemo_orders,IPD,(MISSING),v4_by,RECOMMENDED,,,FK chemo_orders_v4_by_fkey -> users has no supporting index
chemo_orders,IPD,(MISSING),v5_by,RECOMMENDED,,,FK chemo_orders_v5_by_fkey -> users has no supporting index
chronic_disease_programs,Other,(MISSING),patient_id,RECOMMENDED,,,FK chronic_disease_programs_patient_id_fkey -> patients has no supporting index
chronic_disease_programs,Other,(MISSING),treating_doctor,RECOMMENDED,,,FK chronic_disease_programs_treating_doctor_fkey -> users has no supporting index
cleaning_schedules,Other,(MISSING),assigned_supervisor,RECOMMENDED,,,FK cleaning_schedules_assigned_supervisor_fkey -> users has no supporting index
cleaning_schedules,Other,(MISSING),ward_id,RECOMMENDED,,,FK cleaning_schedules_ward_id_fkey -> wards has no supporting index
clinical_alerts,Other,(MISSING),acknowledged_by,RECOMMENDED,,,FK clinical_alerts_acknowledged_by_fkey -> users has no supporting index
clinical_alerts,Other,(MISSING),lab_order_item_id,RECOMMENDED,,,FK clinical_alerts_lab_order_item_id_fkey -> lab_order_items has no supporting index
clinical_audits,Quality/NABH,(MISSING),created_by,RECOMMENDED,,,FK clinical_audits_created_by_fkey -> users has no supporting index
clinical_audits,Quality/NABH,(MISSING),department_id,RECOMMENDED,,,FK clinical_audits_department_id_fkey -> departments has no supporting index
clinical_audits,Quality/NABH,(MISSING),linked_nabh_standard_id,RECOMMENDED,,,FK clinical_audits_linked_nabh_standard_id_fkey -> nabh_standards has no supporting index
clinical_protocols,Other,(MISSING),hospital_id,RECOMMENDED,,,FK clinical_protocols_hospital_id_fkey -> hospitals has no supporting index
clinical_reference_sources,Other,(MISSING),hospital_id,RECOMMENDED,,,FK clinical_reference_sources_hospital_id_fkey -> hospitals has no supporting index
code_blue_audits,Other,(MISSING),audited_by,RECOMMENDED,,,FK code_blue_audits_audited_by_fkey -> users has no supporting index
code_blue_audits,Other,(MISSING),event_id,RECOMMENDED,,,FK code_blue_audits_event_id_fkey -> code_blue_events has no supporting index
code_blue_events,Other,(MISSING),patient_id,RECOMMENDED,,,FK code_blue_events_patient_id_fkey -> patients has no supporting index
code_blue_events,Other,(MISSING),team_leader,RECOMMENDED,,,FK code_blue_events_team_leader_fkey -> users has no supporting index
coding_audits,Other,(MISSING),audited_by,RECOMMENDED,,,FK coding_audits_audited_by_fkey -> users has no supporting index
coding_audits,Other,(MISSING),coding_id,RECOMMENDED,,,FK coding_audits_coding_id_fkey -> icd_codings has no supporting index
coding_audits,Other,(MISSING),hospital_id,RECOMMENDED,,,FK coding_audits_hospital_id_fkey -> hospitals has no supporting index
cold_chain_log,Vaccination,(MISSING),recorded_by,RECOMMENDED,,,FK cold_chain_log_recorded_by_fkey -> users has no supporting index
cold_storage_log,Other,(MISSING),recorded_by,RECOMMENDED,,,FK cold_storage_log_recorded_by_fkey -> users has no supporting index
collection_campaigns,Other,(MISSING),created_by,RECOMMENDED,,,FK collection_campaigns_created_by_fkey -> users has no supporting index
collection_campaigns,Other,(MISSING),hospital_id,RECOMMENDED,,,FK collection_campaigns_hospital_id_fkey -> hospitals has no supporting index
committee_action_items,Quality/NABH,(MISSING),responsible_owner_id,RECOMMENDED,,,FK committee_action_items_responsible_owner_id_fkey -> users has no supporting index
committee_meetings,Quality/NABH,(MISSING),created_by,RECOMMENDED,,,FK committee_meetings_created_by_fkey -> users has no supporting index
committee_members,Quality/NABH,(MISSING),user_id,RECOMMENDED,,,FK committee_members_user_id_fkey -> users has no supporting index
config_change_logs,Other,(MISSING),changed_by,RECOMMENDED,,,FK config_change_logs_changed_by_fkey -> users has no supporting index
consent_templates,Audit/Compliance,(MISSING),hospital_id,RECOMMENDED,,,FK consent_templates_hospital_id_fkey -> hospitals has no supporting index
credential_override_log,Other,(MISSING),acting_user_id,RECOMMENDED,,,FK credential_override_log_acting_user_id_fkey -> users has no supporting index
credential_override_log,Other,(MISSING),clinician_id,RECOMMENDED,,,FK credential_override_log_clinician_id_fkey -> users has no supporting index
credit_note_items,Billing,(MISSING),dispensing_item_id,RECOMMENDED,,,FK credit_note_items_dispensing_item_id_fkey -> pharmacy_dispensing_items has no supporting index
credit_note_items,Billing,(MISSING),hospital_id,RECOMMENDED,,,FK credit_note_items_hospital_id_fkey -> hospitals has no supporting index
credit_notes,Billing,(MISSING),admission_id,RECOMMENDED,,,FK credit_notes_admission_id_fkey -> admissions has no supporting index
credit_notes,Billing,(MISSING),approved_by,RECOMMENDED,,,FK credit_notes_approved_by_fkey -> users has no supporting index
credit_notes,Billing,(MISSING),created_by,RECOMMENDED,,,FK credit_notes_created_by_fkey -> users has no supporting index
credit_notes,Billing,(MISSING),original_bill_id,RECOMMENDED,,,FK credit_notes_original_bill_id_fkey -> bills has no supporting index
credit_notes,Billing,(MISSING),patient_id,RECOMMENDED,,,FK credit_notes_patient_id_fkey -> patients has no supporting index
cross_match_records,Other,(MISSING),admission_id,RECOMMENDED,,,FK cross_match_records_admission_id_fkey -> admissions has no supporting index
cross_match_records,Other,(MISSING),hospital_id,RECOMMENDED,,,FK cross_match_records_hospital_id_fkey -> hospitals has no supporting index
cross_match_records,Other,(MISSING),patient_id,RECOMMENDED,,,FK cross_match_records_patient_id_fkey -> patients has no supporting index
cross_match_records,Other,(MISSING),performed_by,RECOMMENDED,,,FK cross_match_records_performed_by_fkey -> users has no supporting index
cross_match_records,Other,(MISSING),unit_id,RECOMMENDED,,,FK cross_match_records_unit_id_fkey -> blood_units has no supporting index
cycle_instruments,Other,(MISSING),cycle_id,RECOMMENDED,,,FK cycle_instruments_cycle_id_fkey -> sterilization_cycles has no supporting index
cycle_instruments,Other,(MISSING),hospital_id,RECOMMENDED,,,FK cycle_instruments_hospital_id_fkey -> hospitals has no supporting index
cycle_instruments,Other,(MISSING),instrument_id,RECOMMENDED,,,FK cycle_instruments_instrument_id_fkey -> instruments has no supporting index
cycle_instruments,Other,(MISSING),set_id,RECOMMENDED,,,FK cycle_instruments_set_id_fkey -> instrument_sets has no supporting index
daily_cash_closure,Other,(MISSING),approved_by,RECOMMENDED,,,FK daily_cash_closure_approved_by_fkey -> users has no supporting index
daily_cash_closure,Other,(MISSING),closed_by,RECOMMENDED,,,FK daily_cash_closure_closed_by_fkey -> users has no supporting index
data_erasure_requests,Other,(MISSING),requested_by,RECOMMENDED,,,FK data_erasure_requests_requested_by_fkey -> users has no supporting index
data_erasure_requests,Other,(MISSING),reviewed_by,RECOMMENDED,,,FK data_erasure_requests_reviewed_by_fkey -> users has no supporting index
daycare_chairs,Other,(MISSING),current_patient,RECOMMENDED,,,FK daycare_chairs_current_patient_fkey -> patients has no supporting index
daycare_chairs,Other,(MISSING),hospital_id,RECOMMENDED,,,FK daycare_chairs_hospital_id_fkey -> hospitals has no supporting index
death_certificates,Other,(MISSING),admission_id,RECOMMENDED,,,FK death_certificates_admission_id_fkey -> admissions has no supporting index
death_certificates,Other,(MISSING),certified_by,RECOMMENDED,,,FK death_certificates_certified_by_fkey -> users has no supporting index
death_certificates,Other,(MISSING),patient_id,RECOMMENDED,,,FK death_certificates_patient_id_fkey -> patients has no supporting index
demand_forecasts,Other,(MISSING),hospital_id,RECOMMENDED,,,FK demand_forecasts_hospital_id_fkey -> hospitals has no supporting index
demand_forecasts,Other,(MISSING),item_id,RECOMMENDED,,,FK demand_forecasts_item_id_fkey -> inventory_items has no supporting index
denial_logs,Other,(MISSING),hospital_id,RECOMMENDED,,,FK denial_logs_hospital_id_fkey -> hospitals has no supporting index
dental_charts,Dental,(MISSING),created_by,RECOMMENDED,,,FK dental_charts_created_by_fkey -> users has no supporting index
dental_lab_orders,Dental,(MISSING),ordered_by,RECOMMENDED,,,FK dental_lab_orders_ordered_by_fkey -> users has no supporting index
